,InvoiceNo,InvoiceDate,StockCode,Description,Quantity,UnitPrice,Revenue,CustomerID,Country,invoiceDate_norm,Year,YearMonth,Month,MonthDate,DayofMonth,Hour,DayofWeek,Month_name,Day_name
386513,C537746,2010-12-08 11:03:00,21558,skull lunch cutlery box,-1,2.55,-2.55,15021,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,11,2,December,Wednesday
386514,C537746,2010-12-08 11:03:00,22156,decoration pearls heart,-1,0.85,-0.85,15021,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,11,2,December,Wednesday
386515,C537746,2010-12-08 11:03:00,71477,holder colour coloured star glass tlight,-1,3.25,-3.25,15021,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,11,2,December,Wednesday
386516,C537756,2010-12-08 11:33:00,21275,wooden zinc shelf door 2,-4,14.95,-59.8,14952,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,11,2,December,Wednesday
386517,C537756,2010-12-08 11:33:00,21914,blue box harmonica,-24,1.25,-30.0,14952,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,11,2,December,Wednesday
386518,C537756,2010-12-08 11:33:00,84949,silver hanging holder tlight,-8,1.65,-13.2,14952,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,11,2,December,Wednesday
386519,C537763,2010-12-08 12:03:00,85068,sweetheart shelf cream hooks,-1,7.95,-7.95,16713,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,12,2,December,Wednesday
386520,C537788,2010-12-08 12:49:00,16202E,photo black album,-1,5.55,-5.55,15916,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,12,2,December,Wednesday
386521,C537788,2010-12-08 12:49:00,90062,bracelet carnival,-1,12.75,-12.75,15916,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,12,2,December,Wednesday
386522,C537797,2010-12-08 13:07:00,22423,regency cakestand tier 3,-2,10.95,-21.9,13113,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,13,2,December,Wednesday
386523,C537797,2010-12-08 13:07:00,22469,wicker small heart,-1,1.45,-1.45,13113,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,13,2,December,Wednesday
386524,C537797,2010-12-08 13:07:00,22501,basket wicker large picnic,-1,8.5,-8.5,13113,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,13,2,December,Wednesday
386525,C537798,2010-12-08 13:07:00,22357,tin kings choice biscuit,-1,4.25,-4.25,16553,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,13,2,December,Wednesday
386526,C537805,2010-12-08 13:18:00,20798,clear glass milkshake,-4,1.65,-6.6,15311,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,13,2,December,Wednesday
386527,C537805,2010-12-08 13:18:00,20829,string glitter butterfly hanging,-1,2.1,-2.1,15311,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,13,2,December,Wednesday
386528,C537805,2010-12-08 13:18:00,22197,small holder popcorn,-1,0.72,-0.72,15311,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,13,2,December,Wednesday
386529,C537805,2010-12-08 13:18:00,22198,large holder popcorn,-1,1.45,-1.45,15311,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,13,2,December,Wednesday
386530,C537805,2010-12-08 13:18:00,22571,red horse rocking christmas,-1,0.85,-0.85,15311,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,13,2,December,Wednesday
386531,C537805,2010-12-08 13:18:00,22719,rack monochrome coat gumball,-3,1.06,-3.18,15311,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,13,2,December,Wednesday
386532,C537805,2010-12-08 13:18:00,35004C,ducks coloured set flying 3,-1,4.65,-4.65,15311,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,13,2,December,Wednesday
386533,C537805,2010-12-08 13:18:00,40001,ribs white lampshade bamboo,-2,0.64,-1.28,15311,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,13,2,December,Wednesday
386534,C537805,2010-12-08 13:18:00,85047,20 light white garland string beaded,-1,5.55,-5.55,15311,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,13,2,December,Wednesday
386535,C537807,2010-12-08 13:23:00,21143,heart decoration glass antique,-1,1.95,-1.95,13495,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,13,2,December,Wednesday
386536,C537807,2010-12-08 13:23:00,21730,holder star glass frosted tlight,-3,4.95,-14.85,13495,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,13,2,December,Wednesday
386537,C537807,2010-12-08 13:23:00,21812,garland hearts bells,-6,4.95,-29.7,13495,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,13,2,December,Wednesday
386538,C537807,2010-12-08 13:23:00,84949,silver hanging holder tlight,-5,1.65,-8.25,13495,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,13,2,December,Wednesday
386539,C537812,2010-12-08 13:33:00,21843,stand red retrospot cake,-10,9.95,-99.5,14299,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,13,2,December,Wednesday
386540,C537812,2010-12-08 13:33:00,22423,regency cakestand tier 3,-10,10.95,-109.5,14299,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,13,2,December,Wednesday
386541,C537814,2010-12-08 13:43:00,20703,mobile blue soft padded,-3,4.25,-12.75,12712,Germany,2010-12-08,2010,2010-12,12,12-08,8,13,2,December,Wednesday
386542,C537820,2010-12-08 14:10:00,22627,mint kitchen scales,-1,8.5,-8.5,16016,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,14,2,December,Wednesday
386543,C537821,2010-12-08 14:20:00,85048,20 lights glass christmas ball 15 cm,-3,6.95,-20.85,18193,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,14,2,December,Wednesday
386544,C537824,2010-12-08 14:27:00,22220,cake white tier lovebird stand 2,-1,9.95,-9.95,12870,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,14,2,December,Wednesday
386545,C537824,2010-12-08 14:27:00,22784,lantern cream gazebo,-1,4.95,-4.95,12870,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,14,2,December,Wednesday
386546,C537832,2010-12-08 14:52:00,21527,teapot traditional red retrospot,-2,6.95,-13.9,16858,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,14,2,December,Wednesday
386547,C537832,2010-12-08 14:52:00,21531,red bowl sugar retrospot jam,-4,2.1,-8.4,16858,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,14,2,December,Wednesday
386548,C537832,2010-12-08 14:52:00,22073,jar red retrospot storage,-2,3.75,-7.5,16858,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,14,2,December,Wednesday
386549,C537834,2010-12-08 14:54:00,21314,heart trinket small glass pot,-1,2.1,-2.1,13267,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,14,2,December,Wednesday
386550,C537834,2010-12-08 14:54:00,22697,regency saucer green teacup,-1,2.95,-2.95,13267,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,14,2,December,Wednesday
386551,C537834,2010-12-08 14:54:00,22798,dressing glass antique pot table,-3,2.95,-8.85,13267,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,14,2,December,Wednesday
386552,C537835,2010-12-08 14:57:00,22138,set baking piece retrospot 9,-3,4.95,-14.85,14618,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,14,2,December,Wednesday
386553,C537838,2010-12-08 15:01:00,22299,keyring light pig sound,-4,1.25,-5.0,13115,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,15,2,December,Wednesday
386554,C537853,2010-12-08 15:57:00,22169,frame album white family picture,-2,8.5,-17.0,13370,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,15,2,December,Wednesday
386555,C537853,2010-12-08 15:57:00,22697,regency saucer green teacup,-1,2.95,-2.95,13370,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,15,2,December,Wednesday
386556,C537853,2010-12-08 15:57:00,22940,feltcraft fairy christmas,-1,4.25,-4.25,13370,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,15,2,December,Wednesday
386557,C537853,2010-12-08 15:57:00,22960,jars set making jam,-2,4.25,-8.5,13370,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,15,2,December,Wednesday
386558,C537853,2010-12-08 15:57:00,79000,moroccan tea glass,-1,0.85,-0.85,13370,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,15,2,December,Wednesday
386559,C537856,2010-12-08 15:59:00,21843,stand red retrospot cake,-1,10.95,-10.95,14388,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,15,2,December,Wednesday
386560,C537856,2010-12-08 15:59:00,37370,retro assorted coffee mugs,-2,1.25,-2.5,14388,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,15,2,December,Wednesday
386561,C537857,2010-12-08 16:00:00,D,discount,-1,267.12,-267.12,17340,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,16,2,December,Wednesday
386562,C537860,2010-12-08 16:15:00,20675,blue bowl polkadot,-8,1.25,-10.0,16252,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,16,2,December,Wednesday
386563,C537860,2010-12-08 16:15:00,20676,bowl red retrospot,-8,1.25,-10.0,16252,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,16,2,December,Wednesday
386564,C537860,2010-12-08 16:15:00,20897,notebook vintage days paris,-6,2.95,-17.7,16252,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,16,2,December,Wednesday
386565,C537860,2010-12-08 16:15:00,21066,vintage red mug,-12,1.25,-15.0,16252,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,16,2,December,Wednesday
386566,C537860,2010-12-08 16:15:00,21238,red retrospot cup,-8,0.85,-6.8,16252,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,16,2,December,Wednesday
386567,C537860,2010-12-08 16:15:00,21240,blue cup polkadot,-8,0.85,-6.8,16252,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,16,2,December,Wednesday
386568,C537860,2010-12-08 16:15:00,21242,red retrospot plate,-8,1.69,-13.52,16252,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,16,2,December,Wednesday
386569,C537860,2010-12-08 16:15:00,21244,blue plate polkadot,-8,1.69,-13.52,16252,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,16,2,December,Wednesday
386570,C537860,2010-12-08 16:15:00,21485,heart hot retrospot water bottle,-3,4.95,-14.85,16252,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,16,2,December,Wednesday
386571,C537860,2010-12-08 16:15:00,21624,jack doorstop vintage union,-3,5.95,-17.85,16252,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,16,2,December,Wednesday
386572,C537860,2010-12-08 16:15:00,21888,set bingo,-4,3.75,-15.0,16252,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,16,2,December,Wednesday
386573,C537860,2010-12-08 16:15:00,22049,screen wrap print christmas,-25,0.42,-10.5,16252,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,16,2,December,Wednesday
386574,C537860,2010-12-08 16:15:00,22180,lamp retrospot,-1,9.95,-9.95,16252,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,16,2,December,Wednesday
386575,C537860,2010-12-08 16:15:00,22192,clock blue diner wall,-2,8.5,-17.0,16252,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,16,2,December,Wednesday
386576,C537860,2010-12-08 16:15:00,22193,clock red diner wall,-2,8.5,-17.0,16252,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,16,2,December,Wednesday
386577,C537860,2010-12-08 16:15:00,22295,filigree large heart dove,-12,1.65,-19.8,16252,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,16,2,December,Wednesday
386578,C537860,2010-12-08 16:15:00,22508,doorstop retrospot heart,-4,3.75,-15.0,16252,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,16,2,December,Wednesday
386579,C537860,2010-12-08 16:15:00,22637,bank retrospot piggy,-6,2.55,-15.3,16252,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,16,2,December,Wednesday
386580,C537860,2010-12-08 16:15:00,37370,retro assorted coffee mugs,-12,1.25,-15.0,16252,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,16,2,December,Wednesday
386581,C537860,2010-12-08 16:15:00,79066K,retro tray mod,-10,0.85,-8.5,16252,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,16,2,December,Wednesday
386582,C537860,2010-12-08 16:15:00,84406B,hanger cupid cream coat hearts,-8,3.25,-26.0,16252,United Kingdom,2010-12-08,2010,2010-12,12,12-08,8,16,2,December,Wednesday
386583,C537893,2010-12-09 10:14:00,22450,blue silk babushka purse,-1,3.35,-3.35,12721,France,2010-12-09,2010,2010-12,12,12-09,9,10,3,December,Thursday
386584,C537893,2010-12-09 10:14:00,22630,box lunch girl dolly,-2,1.95,-3.9,12721,France,2010-12-09,2010,2010-12,12,12-09,9,10,3,December,Thursday
386585,C537893,2010-12-09 10:14:00,22634,spaceboy childs set breakfast,-2,9.95,-19.9,12721,France,2010-12-09,2010,2010-12,12,12-09,9,10,3,December,Thursday
386586,C537998,2010-12-09 11:42:00,22725,clock bakelike chocolate alarm,-4,3.75,-15.0,17411,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,11,3,December,Thursday
386587,C537998,2010-12-09 11:42:00,22727,clock bakelike red alarm,-4,3.75,-15.0,17411,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,11,3,December,Thursday
386588,C538052,2010-12-09 13:28:00,22138,set baking piece retrospot 9,-1,4.95,-4.95,15181,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,13,3,December,Thursday
386589,C538059,2010-12-09 13:38:00,20914,red bowls retrospot set 5 glass spotty lid,-6,2.95,-17.7,14205,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,13,3,December,Thursday
386590,C538059,2010-12-09 13:38:00,21210,doilies retrospot 72 set paper,-12,1.45,-17.4,14205,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,13,3,December,Thursday
386591,C538059,2010-12-09 13:38:00,21217,red retrospot round cake tins,-3,9.95,-29.85,14205,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,13,3,December,Thursday
386592,C538059,2010-12-09 13:38:00,21533,milk large retrospot jug,-3,4.95,-14.85,14205,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,13,3,December,Thursday
386593,C538059,2010-12-09 13:38:00,21535,red retrospot small jug milk,-6,2.55,-15.3,14205,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,13,3,December,Thursday
386594,C538059,2010-12-09 13:38:00,21975,cases 60 cake dinosaur pack,-24,0.55,-13.2,14205,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,13,3,December,Thursday
386595,C538059,2010-12-09 13:38:00,22697,regency saucer green teacup,-6,2.95,-17.7,14205,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,13,3,December,Thursday
386596,C538059,2010-12-09 13:38:00,22698,regency saucer pink teacup,-6,2.95,-17.7,14205,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,13,3,December,Thursday
386597,C538059,2010-12-09 13:38:00,22699,regency roses saucer teacup,-6,2.95,-17.7,14205,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,13,3,December,Thursday
386598,C538059,2010-12-09 13:38:00,22727,clock bakelike red alarm,-4,3.75,-15.0,14205,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,13,3,December,Thursday
386599,C538059,2010-12-09 13:38:00,48187,new doormat england,-2,7.95,-15.9,14205,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,13,3,December,Thursday
386600,C538059,2010-12-09 13:38:00,48188,welcome doormat puppies,-2,7.95,-15.9,14205,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,13,3,December,Thursday
386601,C538059,2010-12-09 13:38:00,84378,heart cookie cutters set 3,-12,1.25,-15.0,14205,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,13,3,December,Thursday
386602,C538059,2010-12-09 13:38:00,84380,butterfly cookie cutters set 3,-12,1.25,-15.0,14205,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,13,3,December,Thursday
386603,C538062,2010-12-09 13:40:00,20973,tube pencil small 12 woodland,-2,0.65,-1.3,17702,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,13,3,December,Thursday
386604,C538062,2010-12-09 13:40:00,21430,red gingham storage set 3 rose box,-1,3.75,-3.75,17702,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,13,3,December,Thursday
386605,C538062,2010-12-09 13:40:00,22139,ceramic retrospot tea pc set 11,-14,4.25,-59.5,17702,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,13,3,December,Thursday
386606,C538062,2010-12-09 13:40:00,22168,white wood antique organiser,-2,8.5,-17.0,17702,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,13,3,December,Thursday
386607,C538062,2010-12-09 13:40:00,22329,5 round retrospot container set,-4,1.65,-6.6,17702,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,13,3,December,Thursday
386608,C538066,2010-12-09 13:58:00,22083,chain kit retrospot paper,-1,2.95,-2.95,15738,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,13,3,December,Thursday
386609,C538075,2010-12-09 14:12:00,21284,small retrospot candle,-12,1.69,-20.28,13021,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,14,3,December,Thursday
386610,C538081,2010-12-09 14:29:00,22630,box lunch girl dolly,-33,1.95,-64.35,16898,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,14,3,December,Thursday
386611,C538082,2010-12-09 14:30:00,21864,flag cover union jack passport,-20,2.1,-42.0,13777,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,14,3,December,Thursday
386612,C538083,2010-12-09 14:40:00,22633,jack warmer union hand,-4,2.1,-8.4,15750,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,14,3,December,Thursday
386613,C538083,2010-12-09 14:40:00,85099B,bag red retrospot jumbo,-3,1.95,-5.85,15750,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,14,3,December,Thursday
386614,C538084,2010-12-09 14:42:00,22859,tin bunny bouquet easter,-6,1.65,-9.9,12649,Germany,2010-12-09,2010,2010-12,12,12-09,9,14,3,December,Thursday
386615,C538084,2010-12-09 14:42:00,22860,daisy chicks easter pink tin,-6,1.65,-9.9,12649,Germany,2010-12-09,2010,2010-12,12,12-09,9,14,3,December,Thursday
386616,C538085,2010-12-09 14:43:00,21314,heart trinket small glass pot,-1,2.1,-2.1,16350,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,14,3,December,Thursday
386617,C538085,2010-12-09 14:43:00,82483,wood white cabinet drawer 2 finish,-1,5.95,-5.95,16350,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,14,3,December,Thursday
386618,C538085,2010-12-09 14:43:00,82486,wood s 3 white ant antique cabinet drawer 3 finish,-1,7.95,-7.95,16350,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,14,3,December,Thursday
386619,C538088,2010-12-09 14:45:00,84625C,new candlestick candle blue baroque,-24,0.85,-20.4,14766,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,14,3,December,Thursday
386620,C538089,2010-12-09 14:47:00,21906,tin aid pharmacie,-1,6.75,-6.75,18230,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,14,3,December,Thursday
386621,C538091,2010-12-09 14:48:00,35400,advent calendar box wooden,-2,8.95,-17.9,16499,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,14,3,December,Thursday
386622,C538098,2010-12-09 14:57:00,22168,white wood antique organiser,-1,8.5,-8.5,14441,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,14,3,December,Thursday
386623,C538099,2010-12-09 14:58:00,22457,slate chalkboard natural heart,-3,2.95,-8.85,15279,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,14,3,December,Thursday
386624,C538099,2010-12-09 14:58:00,72807C,scented candle set 3 box vanilla,-1,4.25,-4.25,15279,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,14,3,December,Thursday
386625,C538100,2010-12-09 15:00:00,84798A,flower foxglove pink artiifcial,-12,2.55,-30.6,16579,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,15,3,December,Thursday
386626,C538102,2010-12-09 15:01:00,84792,5 hook enchanted bird coathanger,-2,4.65,-9.3,14047,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,15,3,December,Thursday
386627,C538103,2010-12-09 15:13:00,22941,lights 10 reindeer christmas,-2,8.5,-17.0,17442,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,15,3,December,Thursday
386628,C538105,2010-12-09 15:18:00,21781,campagne cutlery box,-1,14.95,-14.95,16781,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,15,3,December,Thursday
386629,C538105,2010-12-09 15:18:00,79163,glass champagne black,-1,1.65,-1.65,16781,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,15,3,December,Thursday
386630,C538109,2010-12-09 15:23:00,22780,light garland pink butterfiles,-4,4.25,-17.0,16042,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,15,3,December,Thursday
386631,C538109,2010-12-09 15:23:00,85048,20 lights glass christmas ball 15 cm,-1,7.95,-7.95,16042,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,15,3,December,Thursday
386632,C538110,2010-12-09 15:24:00,21232,ceramic strawberry trinket box pot,-144,1.06,-152.64,17307,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,15,3,December,Thursday
386633,C538111,2010-12-09 15:24:00,21830,crawlies creepy assorted,-24,0.42,-10.08,17950,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,15,3,December,Thursday
386634,C538112,2010-12-09 15:28:00,21777,heart metal box recipe,-3,7.95,-23.85,14898,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,15,3,December,Thursday
386635,C538112,2010-12-09 15:28:00,22072,red cup retrospot tea saucer,-1,3.75,-3.75,14898,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,15,3,December,Thursday
386636,C538114,2010-12-09 15:29:00,21275,wooden zinc shelf door 2,-1,16.95,-16.95,14217,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,15,3,December,Thursday
386637,C538115,2010-12-09 15:30:00,22178,hanging victorian glass tlight,-1,1.25,-1.25,16817,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,15,3,December,Thursday
386638,C538115,2010-12-09 15:30:00,22230,watering tree jigsaw,-12,0.85,-10.2,16817,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,15,3,December,Thursday
386639,C538115,2010-12-09 15:30:00,22233,birdhouse rabbit jigsaw,-12,1.65,-19.8,16817,United Kingdom,2010-12-09,2010,2010-12,12,12-09,9,15,3,December,Thursday
