,invoice_id,InvoiceNo,InvoiceDate,invoiceDate_norm,Year,YearMonth,Month,MonthDate,DayofMonth,Hour,DayofWeek,Month_name,Day_name
254,254,536842,2010-12-02 18:45:00,2010-12-02,2010,2010-12,12,12-02,2,18,3,December,Thursday
255,255,536843,2010-12-02 18:46:00,2010-12-02,2010,2010-12,12,12-02,2,18,3,December,Thursday
256,256,536844,2010-12-02 18:49:00,2010-12-02,2010,2010-12,12,12-02,2,18,3,December,Thursday
257,257,536845,2010-12-02 19:18:00,2010-12-02,2010,2010-12,12,12-02,2,19,3,December,Thursday
258,258,536846,2010-12-02 19:59:00,2010-12-02,2010,2010-12,12,12-02,2,19,3,December,Thursday
259,259,536847,2010-12-03 09:31:00,2010-12-03,2010,2010-12,12,12-03,3,9,4,December,Friday
260,260,536848,2010-12-03 09:39:00,2010-12-03,2010,2010-12,12,12-03,3,9,4,December,Friday
261,261,536849,2010-12-03 09:45:00,2010-12-03,2010,2010-12,12,12-03,3,9,4,December,Friday
262,262,536851,2010-12-03 09:49:00,2010-12-03,2010,2010-12,12,12-03,3,9,4,December,Friday
263,263,536852,2010-12-03 09:51:00,2010-12-03,2010,2010-12,12,12-03,3,9,4,December,Friday
264,264,536856,2010-12-03 10:26:00,2010-12-03,2010,2010-12,12,12-03,3,10,4,December,Friday
265,265,536857,2010-12-03 10:33:00,2010-12-03,2010,2010-12,12,12-03,3,10,4,December,Friday
266,266,536858,2010-12-03 10:36:00,2010-12-03,2010,2010-12,12,12-03,3,10,4,December,Friday
267,267,536859,2010-12-03 10:43:00,2010-12-03,2010,2010-12,12,12-03,3,10,4,December,Friday
268,268,536860,2010-12-03 10:43:00,2010-12-03,2010,2010-12,12,12-03,3,10,4,December,Friday
269,269,536861,2010-12-03 10:44:00,2010-12-03,2010,2010-12,12,12-03,3,10,4,December,Friday
270,270,536863,2010-12-03 11:19:00,2010-12-03,2010,2010-12,12,12-03,3,11,4,December,Friday
271,271,536874,2010-12-03 11:35:00,2010-12-03,2010,2010-12,12,12-03,3,11,4,December,Friday
272,272,536884,2010-12-03 11:42:00,2010-12-03,2010,2010-12,12,12-03,3,11,4,December,Friday
273,273,536890,2010-12-03 11:48:00,2010-12-03,2010,2010-12,12,12-03,3,11,4,December,Friday
274,274,536938,2010-12-03 12:05:00,2010-12-03,2010,2010-12,12,12-03,3,12,4,December,Friday
275,275,536943,2010-12-03 12:11:00,2010-12-03,2010,2010-12,12,12-03,3,12,4,December,Friday
276,276,536944,2010-12-03 12:20:00,2010-12-03,2010,2010-12,12,12-03,3,12,4,December,Friday
277,277,536945,2010-12-03 12:24:00,2010-12-03,2010,2010-12,12,12-03,3,12,4,December,Friday
278,278,536946,2010-12-03 12:28:00,2010-12-03,2010,2010-12,12,12-03,3,12,4,December,Friday
279,279,536947,2010-12-03 12:29:00,2010-12-03,2010,2010-12,12,12-03,3,12,4,December,Friday
280,280,536954,2010-12-03 12:41:00,2010-12-03,2010,2010-12,12,12-03,3,12,4,December,Friday
281,281,536956,2010-12-03 12:43:00,2010-12-03,2010,2010-12,12,12-03,3,12,4,December,Friday
282,282,536957,2010-12-03 12:43:00,2010-12-03,2010,2010-12,12,12-03,3,12,4,December,Friday
283,283,536960,2010-12-03 12:48:00,2010-12-03,2010,2010-12,12,12-03,3,12,4,December,Friday
284,284,536967,2010-12-03 12:57:00,2010-12-03,2010,2010-12,12,12-03,3,12,4,December,Friday
285,285,536968,2010-12-03 13:09:00,2010-12-03,2010,2010-12,12,12-03,3,13,4,December,Friday
286,286,536969,2010-12-03 13:10:00,2010-12-03,2010,2010-12,12,12-03,3,13,4,December,Friday
287,287,536970,2010-12-03 13:12:00,2010-12-03,2010,2010-12,12,12-03,3,13,4,December,Friday
288,288,536971,2010-12-03 13:40:00,2010-12-03,2010,2010-12,12,12-03,3,13,4,December,Friday
289,289,536972,2010-12-03 13:42:00,2010-12-03,2010,2010-12,12,12-03,3,13,4,December,Friday
290,290,536973,2010-12-03 13:43:00,2010-12-03,2010,2010-12,12,12-03,3,13,4,December,Friday
291,291,536974,2010-12-03 13:59:00,2010-12-03,2010,2010-12,12,12-03,3,13,4,December,Friday
292,292,536975,2010-12-03 14:04:00,2010-12-03,2010,2010-12,12,12-03,3,14,4,December,Friday
293,293,536976,2010-12-03 14:18:00,2010-12-03,2010,2010-12,12,12-03,3,14,4,December,Friday
294,294,536977,2010-12-03 14:18:00,2010-12-03,2010,2010-12,12,12-03,3,14,4,December,Friday
295,295,536980,2010-12-03 14:26:00,2010-12-03,2010,2010-12,12,12-03,3,14,4,December,Friday
296,296,536981,2010-12-03 14:26:00,2010-12-03,2010,2010-12,12,12-03,3,14,4,December,Friday
297,297,536983,2010-12-03 14:30:00,2010-12-03,2010,2010-12,12,12-03,3,14,4,December,Friday
298,298,536984,2010-12-03 14:35:00,2010-12-03,2010,2010-12,12,12-03,3,14,4,December,Friday
299,299,536985,2010-12-03 14:40:00,2010-12-03,2010,2010-12,12,12-03,3,14,4,December,Friday
300,300,536986,2010-12-03 14:40:00,2010-12-03,2010,2010-12,12,12-03,3,14,4,December,Friday
301,301,536987,2010-12-03 14:54:00,2010-12-03,2010,2010-12,12,12-03,3,14,4,December,Friday
302,302,536988,2010-12-03 15:05:00,2010-12-03,2010,2010-12,12,12-03,3,15,4,December,Friday
303,303,536989,2010-12-03 15:10:00,2010-12-03,2010,2010-12,12,12-03,3,15,4,December,Friday
304,304,536990,2010-12-03 15:14:00,2010-12-03,2010,2010-12,12,12-03,3,15,4,December,Friday
305,305,536992,2010-12-03 15:16:00,2010-12-03,2010,2010-12,12,12-03,3,15,4,December,Friday
306,306,536993,2010-12-03 15:19:00,2010-12-03,2010,2010-12,12,12-03,3,15,4,December,Friday
307,307,536994,2010-12-03 15:25:00,2010-12-03,2010,2010-12,12,12-03,3,15,4,December,Friday
308,308,537022,2010-12-03 15:45:00,2010-12-03,2010,2010-12,12,12-03,3,15,4,December,Friday
309,309,537023,2010-12-03 16:02:00,2010-12-03,2010,2010-12,12,12-03,3,16,4,December,Friday
310,310,537026,2010-12-03 16:35:00,2010-12-03,2010,2010-12,12,12-03,3,16,4,December,Friday
311,311,537030,2010-12-03 16:44:00,2010-12-03,2010,2010-12,12,12-03,3,16,4,December,Friday
312,312,537031,2010-12-03 16:45:00,2010-12-03,2010,2010-12,12,12-03,3,16,4,December,Friday
313,313,537034,2010-12-03 17:20:00,2010-12-03,2010,2010-12,12,12-03,3,17,4,December,Friday
314,314,537035,2010-12-03 17:21:00,2010-12-03,2010,2010-12,12,12-03,3,17,4,December,Friday
315,315,537036,2010-12-03 17:28:00,2010-12-03,2010,2010-12,12,12-03,3,17,4,December,Friday
316,316,537037,2010-12-05 10:03:00,2010-12-05,2010,2010-12,12,12-05,5,10,6,December,Sunday
317,317,537038,2010-12-05 10:12:00,2010-12-05,2010,2010-12,12,12-05,5,10,6,December,Sunday
318,318,537040,2010-12-05 10:27:00,2010-12-05,2010,2010-12,12,12-05,5,10,6,December,Sunday
319,319,537041,2010-12-05 10:36:00,2010-12-05,2010,2010-12,12,12-05,5,10,6,December,Sunday
320,320,537042,2010-12-05 10:45:00,2010-12-05,2010,2010-12,12,12-05,5,10,6,December,Sunday
321,321,537044,2010-12-05 10:52:00,2010-12-05,2010,2010-12,12,12-05,5,10,6,December,Sunday
322,322,537045,2010-12-05 10:54:00,2010-12-05,2010,2010-12,12,12-05,5,10,6,December,Sunday
323,323,537046,2010-12-05 10:58:00,2010-12-05,2010,2010-12,12,12-05,5,10,6,December,Sunday
324,324,537047,2010-12-05 11:02:00,2010-12-05,2010,2010-12,12,12-05,5,11,6,December,Sunday
325,325,537048,2010-12-05 11:03:00,2010-12-05,2010,2010-12,12,12-05,5,11,6,December,Sunday
326,326,537049,2010-12-05 11:04:00,2010-12-05,2010,2010-12,12,12-05,5,11,6,December,Sunday
327,327,537050,2010-12-05 11:10:00,2010-12-05,2010,2010-12,12,12-05,5,11,6,December,Sunday
328,328,537051,2010-12-05 11:12:00,2010-12-05,2010,2010-12,12,12-05,5,11,6,December,Sunday
329,329,537052,2010-12-05 11:15:00,2010-12-05,2010,2010-12,12,12-05,5,11,6,December,Sunday
330,330,537053,2010-12-05 11:38:00,2010-12-05,2010,2010-12,12,12-05,5,11,6,December,Sunday
331,331,537054,2010-12-05 11:40:00,2010-12-05,2010,2010-12,12,12-05,5,11,6,December,Sunday
332,332,537055,2010-12-05 11:45:00,2010-12-05,2010,2010-12,12,12-05,5,11,6,December,Sunday
333,333,537057,2010-12-05 11:49:00,2010-12-05,2010,2010-12,12,12-05,5,11,6,December,Sunday
334,334,537058,2010-12-05 11:51:00,2010-12-05,2010,2010-12,12,12-05,5,11,6,December,Sunday
335,335,537059,2010-12-05 11:54:00,2010-12-05,2010,2010-12,12,12-05,5,11,6,December,Sunday
336,336,537065,2010-12-05 11:57:00,2010-12-05,2010,2010-12,12,12-05,5,11,6,December,Sunday
337,337,537067,2010-12-05 11:57:00,2010-12-05,2010,2010-12,12,12-05,5,11,6,December,Sunday
338,338,537077,2010-12-05 11:59:00,2010-12-05,2010,2010-12,12,12-05,5,11,6,December,Sunday
339,339,537081,2010-12-05 12:00:00,2010-12-05,2010,2010-12,12,12-05,5,12,6,December,Sunday
340,340,537086,2010-12-05 12:01:00,2010-12-05,2010,2010-12,12,12-05,5,12,6,December,Sunday
341,341,537090,2010-12-05 12:02:00,2010-12-05,2010,2010-12,12,12-05,5,12,6,December,Sunday
342,342,537111,2010-12-05 12:08:00,2010-12-05,2010,2010-12,12,12-05,5,12,6,December,Sunday
343,343,537117,2010-12-05 12:09:00,2010-12-05,2010,2010-12,12,12-05,5,12,6,December,Sunday
344,344,537126,2010-12-05 12:13:00,2010-12-05,2010,2010-12,12,12-05,5,12,6,December,Sunday
345,345,537127,2010-12-05 12:13:00,2010-12-05,2010,2010-12,12,12-05,5,12,6,December,Sunday
346,346,537128,2010-12-05 12:15:00,2010-12-05,2010,2010-12,12,12-05,5,12,6,December,Sunday
347,347,537129,2010-12-05 12:15:00,2010-12-05,2010,2010-12,12,12-05,5,12,6,December,Sunday
348,348,537130,2010-12-05 12:23:00,2010-12-05,2010,2010-12,12,12-05,5,12,6,December,Sunday
349,349,537131,2010-12-05 12:26:00,2010-12-05,2010,2010-12,12,12-05,5,12,6,December,Sunday
350,350,537133,2010-12-05 12:29:00,2010-12-05,2010,2010-12,12,12-05,5,12,6,December,Sunday
351,351,537134,2010-12-05 12:34:00,2010-12-05,2010,2010-12,12,12-05,5,12,6,December,Sunday
352,352,537135,2010-12-05 12:35:00,2010-12-05,2010,2010-12,12,12-05,5,12,6,December,Sunday
353,353,537136,2010-12-05 12:42:00,2010-12-05,2010,2010-12,12,12-05,5,12,6,December,Sunday
354,354,537137,2010-12-05 12:43:00,2010-12-05,2010,2010-12,12,12-05,5,12,6,December,Sunday
355,355,537138,2010-12-05 12:44:00,2010-12-05,2010,2010-12,12,12-05,5,12,6,December,Sunday
356,356,537139,2010-12-05 12:47:00,2010-12-05,2010,2010-12,12,12-05,5,12,6,December,Sunday
357,357,537140,2010-12-05 12:53:00,2010-12-05,2010,2010-12,12,12-05,5,12,6,December,Sunday
358,358,537141,2010-12-05 12:57:00,2010-12-05,2010,2010-12,12,12-05,5,12,6,December,Sunday
359,359,537142,2010-12-05 12:57:00,2010-12-05,2010,2010-12,12,12-05,5,12,6,December,Sunday
360,360,537144,2010-12-05 13:00:00,2010-12-05,2010,2010-12,12,12-05,5,13,6,December,Sunday
361,361,537153,2010-12-05 13:03:00,2010-12-05,2010,2010-12,12,12-05,5,13,6,December,Sunday
362,362,537154,2010-12-05 13:05:00,2010-12-05,2010,2010-12,12,12-05,5,13,6,December,Sunday
363,363,537155,2010-12-05 13:05:00,2010-12-05,2010,2010-12,12,12-05,5,13,6,December,Sunday
364,364,537156,2010-12-05 13:08:00,2010-12-05,2010,2010-12,12,12-05,5,13,6,December,Sunday
365,365,537158,2010-12-05 13:10:00,2010-12-05,2010,2010-12,12,12-05,5,13,6,December,Sunday
366,366,537159,2010-12-05 13:17:00,2010-12-05,2010,2010-12,12,12-05,5,13,6,December,Sunday
367,367,537160,2010-12-05 13:18:00,2010-12-05,2010,2010-12,12,12-05,5,13,6,December,Sunday
368,368,537163,2010-12-05 13:21:00,2010-12-05,2010,2010-12,12,12-05,5,13,6,December,Sunday
369,369,537176,2010-12-05 13:26:00,2010-12-05,2010,2010-12,12,12-05,5,13,6,December,Sunday
370,370,537179,2010-12-05 13:29:00,2010-12-05,2010,2010-12,12,12-05,5,13,6,December,Sunday
371,371,537192,2010-12-05 13:42:00,2010-12-05,2010,2010-12,12,12-05,5,13,6,December,Sunday
372,372,537193,2010-12-05 13:49:00,2010-12-05,2010,2010-12,12,12-05,5,13,6,December,Sunday
373,373,537194,2010-12-05 13:53:00,2010-12-05,2010,2010-12,12,12-05,5,13,6,December,Sunday
374,374,537195,2010-12-05 13:55:00,2010-12-05,2010,2010-12,12,12-05,5,13,6,December,Sunday
375,375,537196,2010-12-05 13:55:00,2010-12-05,2010,2010-12,12,12-05,5,13,6,December,Sunday
376,376,537197,2010-12-05 14:02:00,2010-12-05,2010,2010-12,12,12-05,5,14,6,December,Sunday
377,377,537198,2010-12-05 14:03:00,2010-12-05,2010,2010-12,12,12-05,5,14,6,December,Sunday
378,378,537199,2010-12-05 14:06:00,2010-12-05,2010,2010-12,12,12-05,5,14,6,December,Sunday
379,379,537200,2010-12-05 14:17:00,2010-12-05,2010,2010-12,12,12-05,5,14,6,December,Sunday
380,380,537201,2010-12-05 14:19:00,2010-12-05,2010,2010-12,12,12-05,5,14,6,December,Sunday
381,381,537202,2010-12-05 14:25:00,2010-12-05,2010,2010-12,12,12-05,5,14,6,December,Sunday
382,382,537204,2010-12-05 14:45:00,2010-12-05,2010,2010-12,12,12-05,5,14,6,December,Sunday
383,383,537205,2010-12-05 14:52:00,2010-12-05,2010,2010-12,12,12-05,5,14,6,December,Sunday
384,384,537206,2010-12-05 15:02:00,2010-12-05,2010,2010-12,12,12-05,5,15,6,December,Sunday
385,385,537207,2010-12-05 15:06:00,2010-12-05,2010,2010-12,12,12-05,5,15,6,December,Sunday
386,386,537208,2010-12-05 15:12:00,2010-12-05,2010,2010-12,12,12-05,5,15,6,December,Sunday
387,387,537209,2010-12-05 15:12:00,2010-12-05,2010,2010-12,12,12-05,5,15,6,December,Sunday
388,388,537210,2010-12-05 15:15:00,2010-12-05,2010,2010-12,12,12-05,5,15,6,December,Sunday
389,389,537211,2010-12-05 15:18:00,2010-12-05,2010,2010-12,12,12-05,5,15,6,December,Sunday
390,390,537212,2010-12-05 15:21:00,2010-12-05,2010,2010-12,12,12-05,5,15,6,December,Sunday
391,391,537213,2010-12-05 15:26:00,2010-12-05,2010,2010-12,12,12-05,5,15,6,December,Sunday
392,392,537214,2010-12-05 15:35:00,2010-12-05,2010,2010-12,12,12-05,5,15,6,December,Sunday
393,393,537215,2010-12-05 15:38:00,2010-12-05,2010,2010-12,12,12-05,5,15,6,December,Sunday
394,394,537216,2010-12-05 15:40:00,2010-12-05,2010,2010-12,12,12-05,5,15,6,December,Sunday
395,395,537217,2010-12-05 15:40:00,2010-12-05,2010,2010-12,12,12-05,5,15,6,December,Sunday
396,396,537218,2010-12-05 15:46:00,2010-12-05,2010,2010-12,12,12-05,5,15,6,December,Sunday
397,397,537219,2010-12-05 15:47:00,2010-12-05,2010,2010-12,12,12-05,5,15,6,December,Sunday
398,398,537221,2010-12-05 15:54:00,2010-12-05,2010,2010-12,12,12-05,5,15,6,December,Sunday
399,399,537222,2010-12-05 16:00:00,2010-12-05,2010,2010-12,12,12-05,5,16,6,December,Sunday
400,400,537223,2010-12-05 16:10:00,2010-12-05,2010,2010-12,12,12-05,5,16,6,December,Sunday
401,401,537224,2010-12-05 16:24:00,2010-12-05,2010,2010-12,12,12-05,5,16,6,December,Sunday
402,402,537225,2010-12-05 16:41:00,2010-12-05,2010,2010-12,12,12-05,5,16,6,December,Sunday
403,403,537226,2010-12-06 08:34:00,2010-12-06,2010,2010-12,12,12-06,6,8,0,December,Monday
404,404,537227,2010-12-06 08:42:00,2010-12-06,2010,2010-12,12,12-06,6,8,0,December,Monday
405,405,537228,2010-12-06 08:43:00,2010-12-06,2010,2010-12,12,12-06,6,8,0,December,Monday
406,406,537229,2010-12-06 08:44:00,2010-12-06,2010,2010-12,12,12-06,6,8,0,December,Monday
407,407,537231,2010-12-06 09:21:00,2010-12-06,2010,2010-12,12,12-06,6,9,0,December,Monday
408,408,537233,2010-12-06 09:37:00,2010-12-06,2010,2010-12,12,12-06,6,9,0,December,Monday
409,409,537235,2010-12-06 09:45:00,2010-12-06,2010,2010-12,12,12-06,6,9,0,December,Monday
410,410,537236,2010-12-06 09:52:00,2010-12-06,2010,2010-12,12,12-06,6,9,0,December,Monday
411,411,537238,2010-12-06 10:03:00,2010-12-06,2010,2010-12,12,12-06,6,10,0,December,Monday
412,412,537239,2010-12-06 10:05:00,2010-12-06,2010,2010-12,12,12-06,6,10,0,December,Monday
413,413,537241,2010-12-06 10:18:00,2010-12-06,2010,2010-12,12,12-06,6,10,0,December,Monday
414,414,537242,2010-12-06 10:19:00,2010-12-06,2010,2010-12,12,12-06,6,10,0,December,Monday
415,415,537243,2010-12-06 10:19:00,2010-12-06,2010,2010-12,12,12-06,6,10,0,December,Monday
416,416,537244,2010-12-06 10:20:00,2010-12-06,2010,2010-12,12,12-06,6,10,0,December,Monday
417,417,537245,2010-12-06 10:24:00,2010-12-06,2010,2010-12,12,12-06,6,10,0,December,Monday
418,418,537246,2010-12-06 10:27:00,2010-12-06,2010,2010-12,12,12-06,6,10,0,December,Monday
419,419,537247,2010-12-06 10:34:00,2010-12-06,2010,2010-12,12,12-06,6,10,0,December,Monday
420,420,537248,2010-12-06 10:36:00,2010-12-06,2010,2010-12,12,12-06,6,10,0,December,Monday
421,421,537249,2010-12-06 10:38:00,2010-12-06,2010,2010-12,12,12-06,6,10,0,December,Monday
422,422,537250,2010-12-06 10:43:00,2010-12-06,2010,2010-12,12,12-06,6,10,0,December,Monday
423,423,537254,2010-12-06 11:01:00,2010-12-06,2010,2010-12,12,12-06,6,11,0,December,Monday
424,424,537255,2010-12-06 11:03:00,2010-12-06,2010,2010-12,12,12-06,6,11,0,December,Monday
425,425,537256,2010-12-06 11:06:00,2010-12-06,2010,2010-12,12,12-06,6,11,0,December,Monday
426,426,537257,2010-12-06 11:10:00,2010-12-06,2010,2010-12,12,12-06,6,11,0,December,Monday
427,427,537258,2010-12-06 11:16:00,2010-12-06,2010,2010-12,12,12-06,6,11,0,December,Monday
428,428,537262,2010-12-06 11:26:00,2010-12-06,2010,2010-12,12,12-06,6,11,0,December,Monday
429,429,537265,2010-12-06 11:26:00,2010-12-06,2010,2010-12,12,12-06,6,11,0,December,Monday
430,430,537298,2010-12-06 11:37:00,2010-12-06,2010,2010-12,12,12-06,6,11,0,December,Monday
431,431,537301,2010-12-06 11:38:00,2010-12-06,2010,2010-12,12,12-06,6,11,0,December,Monday
432,432,537312,2010-12-06 11:42:00,2010-12-06,2010,2010-12,12,12-06,6,11,0,December,Monday
433,433,537313,2010-12-06 11:42:00,2010-12-06,2010,2010-12,12,12-06,6,11,0,December,Monday
434,434,537332,2010-12-06 11:58:00,2010-12-06,2010,2010-12,12,12-06,6,11,0,December,Monday
435,435,537334,2010-12-06 12:06:00,2010-12-06,2010,2010-12,12,12-06,6,12,0,December,Monday
436,436,537335,2010-12-06 12:15:00,2010-12-06,2010,2010-12,12,12-06,6,12,0,December,Monday
437,437,537346,2010-12-06 12:21:00,2010-12-06,2010,2010-12,12,12-06,6,12,0,December,Monday
438,438,537350,2010-12-06 12:23:00,2010-12-06,2010,2010-12,12,12-06,6,12,0,December,Monday
439,439,537351,2010-12-06 12:23:00,2010-12-06,2010,2010-12,12,12-06,6,12,0,December,Monday
440,440,537354,2010-12-06 12:23:00,2010-12-06,2010,2010-12,12,12-06,6,12,0,December,Monday
441,441,537359,2010-12-06 12:30:00,2010-12-06,2010,2010-12,12,12-06,6,12,0,December,Monday
442,442,537360,2010-12-06 12:31:00,2010-12-06,2010,2010-12,12,12-06,6,12,0,December,Monday
443,443,537362,2010-12-06 12:34:00,2010-12-06,2010,2010-12,12,12-06,6,12,0,December,Monday
444,444,537365,2010-12-06 12:38:00,2010-12-06,2010,2010-12,12,12-06,6,12,0,December,Monday
445,445,537366,2010-12-06 12:39:00,2010-12-06,2010,2010-12,12,12-06,6,12,0,December,Monday
446,446,537367,2010-12-06 12:39:00,2010-12-06,2010,2010-12,12,12-06,6,12,0,December,Monday
447,447,537368,2010-12-06 12:40:00,2010-12-06,2010,2010-12,12,12-06,6,12,0,December,Monday
448,448,537369,2010-12-06 12:41:00,2010-12-06,2010,2010-12,12,12-06,6,12,0,December,Monday
449,449,537370,2010-12-06 12:44:00,2010-12-06,2010,2010-12,12,12-06,6,12,0,December,Monday
450,450,537371,2010-12-06 12:47:00,2010-12-06,2010,2010-12,12,12-06,6,12,0,December,Monday
451,451,537372,2010-12-06 12:52:00,2010-12-06,2010,2010-12,12,12-06,6,12,0,December,Monday
452,452,537374,2010-12-06 12:55:00,2010-12-06,2010,2010-12,12,12-06,6,12,0,December,Monday
453,453,537375,2010-12-06 12:55:00,2010-12-06,2010,2010-12,12,12-06,6,12,0,December,Monday
454,454,537376,2010-12-06 12:59:00,2010-12-06,2010,2010-12,12,12-06,6,12,0,December,Monday
455,455,537377,2010-12-06 13:01:00,2010-12-06,2010,2010-12,12,12-06,6,13,0,December,Monday
456,456,537378,2010-12-06 13:06:00,2010-12-06,2010,2010-12,12,12-06,6,13,0,December,Monday
457,457,537380,2010-12-06 13:12:00,2010-12-06,2010,2010-12,12,12-06,6,13,0,December,Monday
458,458,537381,2010-12-06 13:13:00,2010-12-06,2010,2010-12,12,12-06,6,13,0,December,Monday
459,459,537382,2010-12-06 13:13:00,2010-12-06,2010,2010-12,12,12-06,6,13,0,December,Monday
460,460,537384,2010-12-06 13:21:00,2010-12-06,2010,2010-12,12,12-06,6,13,0,December,Monday
461,461,537385,2010-12-06 13:22:00,2010-12-06,2010,2010-12,12,12-06,6,13,0,December,Monday
462,462,537386,2010-12-06 13:32:00,2010-12-06,2010,2010-12,12,12-06,6,13,0,December,Monday
463,463,537387,2010-12-06 13:34:00,2010-12-06,2010,2010-12,12,12-06,6,13,0,December,Monday
464,464,537388,2010-12-06 13:35:00,2010-12-06,2010,2010-12,12,12-06,6,13,0,December,Monday
465,465,537389,2010-12-06 13:41:00,2010-12-06,2010,2010-12,12,12-06,6,13,0,December,Monday
466,466,537390,2010-12-06 13:47:00,2010-12-06,2010,2010-12,12,12-06,6,13,0,December,Monday
467,467,537391,2010-12-06 13:53:00,2010-12-06,2010,2010-12,12,12-06,6,13,0,December,Monday
468,468,537392,2010-12-06 13:58:00,2010-12-06,2010,2010-12,12,12-06,6,13,0,December,Monday
469,469,537393,2010-12-06 13:59:00,2010-12-06,2010,2010-12,12,12-06,6,13,0,December,Monday
470,470,537394,2010-12-06 14:00:00,2010-12-06,2010,2010-12,12,12-06,6,14,0,December,Monday
471,471,537395,2010-12-06 14:05:00,2010-12-06,2010,2010-12,12,12-06,6,14,0,December,Monday
472,472,537396,2010-12-06 14:08:00,2010-12-06,2010,2010-12,12,12-06,6,14,0,December,Monday
473,473,537397,2010-12-06 14:19:00,2010-12-06,2010,2010-12,12,12-06,6,14,0,December,Monday
474,474,537399,2010-12-06 14:31:00,2010-12-06,2010,2010-12,12,12-06,6,14,0,December,Monday
475,475,537400,2010-12-06 14:36:00,2010-12-06,2010,2010-12,12,12-06,6,14,0,December,Monday
476,476,537403,2010-12-06 14:43:00,2010-12-06,2010,2010-12,12,12-06,6,14,0,December,Monday
477,477,537404,2010-12-06 14:46:00,2010-12-06,2010,2010-12,12,12-06,6,14,0,December,Monday
478,478,537405,2010-12-06 14:51:00,2010-12-06,2010,2010-12,12,12-06,6,14,0,December,Monday
479,479,537407,2010-12-06 14:55:00,2010-12-06,2010,2010-12,12,12-06,6,14,0,December,Monday
480,480,537409,2010-12-06 15:00:00,2010-12-06,2010,2010-12,12,12-06,6,15,0,December,Monday
481,481,537410,2010-12-06 15:03:00,2010-12-06,2010,2010-12,12,12-06,6,15,0,December,Monday
482,482,537412,2010-12-06 15:06:00,2010-12-06,2010,2010-12,12,12-06,6,15,0,December,Monday
483,483,537415,2010-12-06 15:09:00,2010-12-06,2010,2010-12,12,12-06,6,15,0,December,Monday
484,484,537418,2010-12-06 15:13:00,2010-12-06,2010,2010-12,12,12-06,6,15,0,December,Monday
485,485,537419,2010-12-06 15:14:00,2010-12-06,2010,2010-12,12,12-06,6,15,0,December,Monday
486,486,537420,2010-12-06 15:18:00,2010-12-06,2010,2010-12,12,12-06,6,15,0,December,Monday
487,487,537421,2010-12-06 15:25:00,2010-12-06,2010,2010-12,12,12-06,6,15,0,December,Monday
488,488,537422,2010-12-06 15:27:00,2010-12-06,2010,2010-12,12,12-06,6,15,0,December,Monday
489,489,537423,2010-12-06 15:34:00,2010-12-06,2010,2010-12,12,12-06,6,15,0,December,Monday
